"cle_unique";"colonne";"valeur"
"507";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13763-INFO-EMP-LINKEDIN-FR-1638827538.html"
"508";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"508";"nom_du_fichier_html";"13764-AVIS-SOC-GLASSDOOR-E1164584_P1.html"
"508";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13764-AVIS-SOC-GLASSDOOR-E1164584_P1.html"
"508";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13764-AVIS-SOC-GLASSDOOR-E1164584_P1.html"
"509";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"509";"nom_du_fichier_html";"13764-INFO-EMP-LINKEDIN-FR-1640496251.html"
"509";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13764-INFO-EMP-LINKEDIN-FR-1640496251.html"
"509";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13764-INFO-EMP-LINKEDIN-FR-1640496251.html"
"510";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"510";"nom_du_fichier_html";"13764-INFO-SOC-GLASSDOOR-E1164584_P1.html"
"510";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13764-INFO-SOC-GLASSDOOR-E1164584_P1.html"
"510";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13764-INFO-SOC-GLASSDOOR-E1164584_P1.html"
"511";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"511";"nom_du_fichier_html";"13765-INFO-EMP-LINKEDIN-FR-1490382724.html"
"511";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13765-INFO-EMP-LINKEDIN-FR-1490382724.html"
"511";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13765-INFO-EMP-LINKEDIN-FR-1490382724.html"
"512";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"512";"nom_du_fichier_html";"13766-INFO-EMP-LINKEDIN-FR-1640390734.html"
"512";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13766-INFO-EMP-LINKEDIN-FR-1640390734.html"
"512";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13766-INFO-EMP-LINKEDIN-FR-1640390734.html"
"513";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"513";"nom_du_fichier_html";"13767-AVIS-SOC-GLASSDOOR-E1387356_P1.html"
"513";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13767-AVIS-SOC-GLASSDOOR-E1387356_P1.html"
"513";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13767-AVIS-SOC-GLASSDOOR-E1387356_P1.html"
"514";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"514";"nom_du_fichier_html";"13767-INFO-EMP-LINKEDIN-FR-1644723772.html"
"514";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13767-INFO-EMP-LINKEDIN-FR-1644723772.html"
"514";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13767-INFO-EMP-LINKEDIN-FR-1644723772.html"
"515";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"515";"nom_du_fichier_html";"13767-INFO-SOC-GLASSDOOR-E1387356_P1.html"
"515";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13767-INFO-SOC-GLASSDOOR-E1387356_P1.html"
"515";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13767-INFO-SOC-GLASSDOOR-E1387356_P1.html"
"516";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"516";"nom_du_fichier_html";"13768-INFO-EMP-LINKEDIN-FR-1640419997.html"
"516";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13768-INFO-EMP-LINKEDIN-FR-1640419997.html"
"516";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13768-INFO-EMP-LINKEDIN-FR-1640419997.html"
"517";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"517";"nom_du_fichier_html";"13769-AVIS-SOC-GLASSDOOR-E658429_P1.html"
"517";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13769-AVIS-SOC-GLASSDOOR-E658429_P1.html"
"517";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13769-AVIS-SOC-GLASSDOOR-E658429_P1.html"
"518";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"518";"nom_du_fichier_html";"13769-INFO-EMP-LINKEDIN-FR-1643470843.html"
"518";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13769-INFO-EMP-LINKEDIN-FR-1643470843.html"
"518";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13769-INFO-EMP-LINKEDIN-FR-1643470843.html"
"519";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"519";"nom_du_fichier_html";"13769-INFO-SOC-GLASSDOOR-E658429_P1.html"
"519";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13769-INFO-SOC-GLASSDOOR-E658429_P1.html"
"519";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13769-INFO-SOC-GLASSDOOR-E658429_P1.html"
"520";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"520";"nom_du_fichier_html";"13770-AVIS-SOC-GLASSDOOR-E1013306_P1.html"
"520";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13770-AVIS-SOC-GLASSDOOR-E1013306_P1.html"
"520";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13770-AVIS-SOC-GLASSDOOR-E1013306_P1.html"
"521";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"521";"nom_du_fichier_html";"13770-INFO-EMP-LINKEDIN-FR-1610806678.html"
"521";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13770-INFO-EMP-LINKEDIN-FR-1610806678.html"
"521";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13770-INFO-EMP-LINKEDIN-FR-1610806678.html"
"522";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"522";"nom_du_fichier_html";"13770-INFO-SOC-GLASSDOOR-E1013306_P1.html"
"522";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13770-INFO-SOC-GLASSDOOR-E1013306_P1.html"
"522";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13770-INFO-SOC-GLASSDOOR-E1013306_P1.html"
"523";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"523";"nom_du_fichier_html";"13771-AVIS-SOC-GLASSDOOR-E1125581_P1.html"
"523";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13771-AVIS-SOC-GLASSDOOR-E1125581_P1.html"
"523";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13771-AVIS-SOC-GLASSDOOR-E1125581_P1.html"
"524";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"524";"nom_du_fichier_html";"13771-INFO-EMP-LINKEDIN-FR-1638315919.html"
"524";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13771-INFO-EMP-LINKEDIN-FR-1638315919.html"
"524";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13771-INFO-EMP-LINKEDIN-FR-1638315919.html"
"525";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"525";"nom_du_fichier_html";"13771-INFO-SOC-GLASSDOOR-E1125581_P1.html"
"525";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13771-INFO-SOC-GLASSDOOR-E1125581_P1.html"
"525";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13771-INFO-SOC-GLASSDOOR-E1125581_P1.html"
"526";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"526";"nom_du_fichier_html";"13772-AVIS-SOC-GLASSDOOR-E3974_P1.html"
"526";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13772-AVIS-SOC-GLASSDOOR-E3974_P1.html"
"526";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13772-AVIS-SOC-GLASSDOOR-E3974_P1.html"
"527";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"527";"nom_du_fichier_html";"13772-INFO-EMP-LINKEDIN-FR-1602703608.html"
"527";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13772-INFO-EMP-LINKEDIN-FR-1602703608.html"
"527";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13772-INFO-EMP-LINKEDIN-FR-1602703608.html"
"528";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"528";"nom_du_fichier_html";"13772-INFO-SOC-GLASSDOOR-E3974_P1.html"
"528";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13772-INFO-SOC-GLASSDOOR-E3974_P1.html"
"528";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13772-INFO-SOC-GLASSDOOR-E3974_P1.html"
"529";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"529";"nom_du_fichier_html";"13773-INFO-EMP-LINKEDIN-FR-1580555680.html"
"529";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13773-INFO-EMP-LINKEDIN-FR-1580555680.html"
"529";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13773-INFO-EMP-LINKEDIN-FR-1580555680.html"
"530";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"530";"nom_du_fichier_html";"13774-INFO-EMP-LINKEDIN-FR-1644139275.html"
"530";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13774-INFO-EMP-LINKEDIN-FR-1644139275.html"
"530";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13774-INFO-EMP-LINKEDIN-FR-1644139275.html"
"531";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"531";"nom_du_fichier_html";"13775-INFO-EMP-LINKEDIN-FR-1640475631.html"
"531";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13775-INFO-EMP-LINKEDIN-FR-1640475631.html"
"531";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13775-INFO-EMP-LINKEDIN-FR-1640475631.html"
"532";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"532";"nom_du_fichier_html";"13776-INFO-EMP-LINKEDIN-FR-1497554899.html"
"532";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13776-INFO-EMP-LINKEDIN-FR-1497554899.html"
"532";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13776-INFO-EMP-LINKEDIN-FR-1497554899.html"
"533";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"533";"nom_du_fichier_html";"13777-AVIS-SOC-GLASSDOOR-E116383_P1.html"
"533";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13777-AVIS-SOC-GLASSDOOR-E116383_P1.html"
"533";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13777-AVIS-SOC-GLASSDOOR-E116383_P1.html"
"534";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"534";"nom_du_fichier_html";"13777-AVIS-SOC-GLASSDOOR-E116383_P2.html"
"534";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13777-AVIS-SOC-GLASSDOOR-E116383_P2.html"
"534";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13777-AVIS-SOC-GLASSDOOR-E116383_P2.html"
"535";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"535";"nom_du_fichier_html";"13777-INFO-EMP-LINKEDIN-FR-1640423629.html"
"535";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13777-INFO-EMP-LINKEDIN-FR-1640423629.html"
"535";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13777-INFO-EMP-LINKEDIN-FR-1640423629.html"
"536";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"536";"nom_du_fichier_html";"13777-INFO-SOC-GLASSDOOR-E116383_P1.html"
"536";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13777-INFO-SOC-GLASSDOOR-E116383_P1.html"
"536";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13777-INFO-SOC-GLASSDOOR-E116383_P1.html"
"537";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"537";"nom_du_fichier_html";"13778-AVIS-SOC-GLASSDOOR-E9028_P1.html"
"537";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13778-AVIS-SOC-GLASSDOOR-E9028_P1.html"
"537";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13778-AVIS-SOC-GLASSDOOR-E9028_P1.html"
"538";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"538";"nom_du_fichier_html";"13778-AVIS-SOC-GLASSDOOR-E9028_P2.html"
"538";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13778-AVIS-SOC-GLASSDOOR-E9028_P2.html"
"538";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13778-AVIS-SOC-GLASSDOOR-E9028_P2.html"
"539";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"539";"nom_du_fichier_html";"13778-INFO-EMP-LINKEDIN-FR-1640448992.html"
"539";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13778-INFO-EMP-LINKEDIN-FR-1640448992.html"
"539";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13778-INFO-EMP-LINKEDIN-FR-1640448992.html"
"540";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"540";"nom_du_fichier_html";"13778-INFO-SOC-GLASSDOOR-E9028_P1.html"
"540";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13778-INFO-SOC-GLASSDOOR-E9028_P1.html"
"540";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13778-INFO-SOC-GLASSDOOR-E9028_P1.html"
"541";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"541";"nom_du_fichier_html";"13779-AVIS-SOC-GLASSDOOR-E33451_P1.html"
"541";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13779-AVIS-SOC-GLASSDOOR-E33451_P1.html"
"541";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13779-AVIS-SOC-GLASSDOOR-E33451_P1.html"
"542";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"542";"nom_du_fichier_html";"13779-INFO-EMP-LINKEDIN-FR-1640213488.html"
"542";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13779-INFO-EMP-LINKEDIN-FR-1640213488.html"
"542";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13779-INFO-EMP-LINKEDIN-FR-1640213488.html"
"543";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"543";"nom_du_fichier_html";"13779-INFO-SOC-GLASSDOOR-E33451_P1.html"
"543";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13779-INFO-SOC-GLASSDOOR-E33451_P1.html"
"543";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13779-INFO-SOC-GLASSDOOR-E33451_P1.html"
"544";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"544";"nom_du_fichier_html";"13780-AVIS-SOC-GLASSDOOR-E35333_P1.html"
"544";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13780-AVIS-SOC-GLASSDOOR-E35333_P1.html"
"544";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13780-AVIS-SOC-GLASSDOOR-E35333_P1.html"
"545";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"545";"nom_du_fichier_html";"13780-INFO-EMP-LINKEDIN-FR-1640291833.html"
"545";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13780-INFO-EMP-LINKEDIN-FR-1640291833.html"
"545";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13780-INFO-EMP-LINKEDIN-FR-1640291833.html"
"546";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"546";"nom_du_fichier_html";"13780-INFO-SOC-GLASSDOOR-E35333_P1.html"
"546";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13780-INFO-SOC-GLASSDOOR-E35333_P1.html"
"546";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13780-INFO-SOC-GLASSDOOR-E35333_P1.html"
"547";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"547";"nom_du_fichier_html";"13781-INFO-EMP-LINKEDIN-FR-1640425189.html"
"547";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13781-INFO-EMP-LINKEDIN-FR-1640425189.html"
"547";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13781-INFO-EMP-LINKEDIN-FR-1640425189.html"
"548";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"548";"nom_du_fichier_html";"13782-INFO-EMP-LINKEDIN-FR-1564431808.html"
"548";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13782-INFO-EMP-LINKEDIN-FR-1564431808.html"
"548";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13782-INFO-EMP-LINKEDIN-FR-1564431808.html"
"549";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"549";"nom_du_fichier_html";"13783-AVIS-SOC-GLASSDOOR-E231247_P1.html"
"549";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13783-AVIS-SOC-GLASSDOOR-E231247_P1.html"
"549";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13783-AVIS-SOC-GLASSDOOR-E231247_P1.html"
"550";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"550";"nom_du_fichier_html";"13783-INFO-EMP-LINKEDIN-FR-1645584561.html"
"550";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13783-INFO-EMP-LINKEDIN-FR-1645584561.html"
"550";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13783-INFO-EMP-LINKEDIN-FR-1645584561.html"
"551";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"551";"nom_du_fichier_html";"13783-INFO-SOC-GLASSDOOR-E231247_P1.html"
"551";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13783-INFO-SOC-GLASSDOOR-E231247_P1.html"
"551";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13783-INFO-SOC-GLASSDOOR-E231247_P1.html"
"552";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"552";"nom_du_fichier_html";"13784-INFO-EMP-LINKEDIN-FR-1641913818.html"
"552";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13784-INFO-EMP-LINKEDIN-FR-1641913818.html"
"552";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13784-INFO-EMP-LINKEDIN-FR-1641913818.html"
"553";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"553";"nom_du_fichier_html";"13785-INFO-EMP-LINKEDIN-FR-1451404661.html"
"553";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13785-INFO-EMP-LINKEDIN-FR-1451404661.html"
"553";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13785-INFO-EMP-LINKEDIN-FR-1451404661.html"
"554";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"554";"nom_du_fichier_html";"13786-INFO-EMP-LINKEDIN-FR-1590048437.html"
"554";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13786-INFO-EMP-LINKEDIN-FR-1590048437.html"
"554";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13786-INFO-EMP-LINKEDIN-FR-1590048437.html"
"555";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"555";"nom_du_fichier_html";"13787-AVIS-SOC-GLASSDOOR-E35333_P1.html"
"555";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13787-AVIS-SOC-GLASSDOOR-E35333_P1.html"
"555";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13787-AVIS-SOC-GLASSDOOR-E35333_P1.html"
"556";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"556";"nom_du_fichier_html";"13787-INFO-EMP-LINKEDIN-FR-1418691215.html"
"556";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13787-INFO-EMP-LINKEDIN-FR-1418691215.html"
"556";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13787-INFO-EMP-LINKEDIN-FR-1418691215.html"
"557";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"557";"nom_du_fichier_html";"13787-INFO-SOC-GLASSDOOR-E35333_P1.html"
"557";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13787-INFO-SOC-GLASSDOOR-E35333_P1.html"
"557";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13787-INFO-SOC-GLASSDOOR-E35333_P1.html"
"558";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"558";"nom_du_fichier_html";"13788-INFO-EMP-LINKEDIN-FR-1599912507.html"
"558";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13788-INFO-EMP-LINKEDIN-FR-1599912507.html"
"558";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13788-INFO-EMP-LINKEDIN-FR-1599912507.html"
"559";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"559";"nom_du_fichier_html";"13789-INFO-EMP-LINKEDIN-FR-1582115820.html"
"559";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13789-INFO-EMP-LINKEDIN-FR-1582115820.html"
"559";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13789-INFO-EMP-LINKEDIN-FR-1582115820.html"
"560";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"560";"nom_du_fichier_html";"13790-AVIS-SOC-GLASSDOOR-E9028_P1.html"
"560";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13790-AVIS-SOC-GLASSDOOR-E9028_P1.html"
"560";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13790-AVIS-SOC-GLASSDOOR-E9028_P1.html"
"561";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"561";"nom_du_fichier_html";"13790-AVIS-SOC-GLASSDOOR-E9028_P2.html"
"561";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13790-AVIS-SOC-GLASSDOOR-E9028_P2.html"
"561";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13790-AVIS-SOC-GLASSDOOR-E9028_P2.html"
"562";"date_heure_de_recuperation";"2025-10-13 16:00:19"
"562";"nom_du_fichier_html";"13790-INFO-EMP-LINKEDIN-FR-1644124886.html"
"562";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13790-INFO-EMP-LINKEDIN-FR-1644124886.html"
"562";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13790-INFO-EMP-LINKEDIN-FR-1644124886.html"
"563";"date_heure_de_recuperation";"2025-10-13 16:00:20"
"563";"nom_du_fichier_html";"13790-INFO-SOC-GLASSDOOR-E9028_P1.html"
"563";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13790-INFO-SOC-GLASSDOOR-E9028_P1.html"
"563";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13790-INFO-SOC-GLASSDOOR-E9028_P1.html"
"564";"date_heure_de_recuperation";"2025-10-13 16:00:20"
"564";"nom_du_fichier_html";"13791-AVIS-SOC-GLASSDOOR-E116383_P1.html"
"564";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13791-AVIS-SOC-GLASSDOOR-E116383_P1.html"
"564";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13791-AVIS-SOC-GLASSDOOR-E116383_P1.html"
"565";"date_heure_de_recuperation";"2025-10-13 16:00:20"
